state,year,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI,NO2,O3,SO2,CO
New York,2003,35.7354871277,30.0368500757,22.1089808274,8.45229681979,22.8824326623,0.0211578187784,7.4470096739,0.529577553761
New York,2004,33.2483353884,29.0562268804,21.8530571992,6.83234714004,20.8902643615,0.0211168779285,6.99780456893,0.436544754624
New York,2005,34.2611464968,32.326310632,22.7786483839,6.22097011269,21.3359470245,0.0226302185203,7.35162362665,0.399689840274
New York,2006,31.8486293206,32.3452522845,16.2946783161,5.16170043703,19.2391119333,0.0237013190306,4.69935854827,0.319386987684
New York,2007,31.3124183007,31.6294117647,14.6764705882,5.49215686275,18.5412239124,0.0230199176471,4.96015986176,0.366199910131
New York,2008,28.8965277778,32.3493055556,13.8277777778,4.93611111111,16.70422255,0.0243483375,4.54856282257,0.315404801389
New York,2009,22.9374233129,30.3331288344,9.5036809816,3.58343558282,12.9768437632,0.0252027349693,3.34517507025,0.240138631902
New York,2010,23.1910828025,35.2324840764,8.41878980892,4.46178343949,12.9805063336,0.0281209140127,3.03918173567,0.304923915605
New York,2011,21.9324810228,30.3168198162,8.11266480224,4.1064,13.0880268042,0.0259105880943,2.48360852437,0.277630807831
New York,2012,30.4473324213,32.0560875513,8.15731874145,5.20383036936,18.0947655636,0.0245739767442,2.51567181669,0.343470825581
New York,2013,30.0915395284,31.9181692094,5.16920943135,4.63384188627,17.9196587379,0.0246280915395,1.80678578086,0.305675137309
New York,2014,28.7731092437,32.2521008403,3.77591036415,4.35294117647,16.9205922563,0.0240530952381,1.43277568417,0.274945243697
New York,2015,29.8038674033,33.8370165746,2.50138121547,4.27348066298,17.1659935387,0.0237567265193,1.00496496892,0.261883258978
New York,2016,30.9079497908,29.6066945607,2.68619246862,4.33472803347,17.8474728243,0.0239715188285,1.05142743933,0.29364390795
North Carolina,2000,31.7403314917,60.3342541436,18.2845303867,9.6408839779,15.1733545884,0.0346523895028,3.66056505249,0.618247541436
North Carolina,2001,29.3260188088,57.2570532915,17.7492163009,7.81191222571,13.8536143009,0.0337466802508,3.28042407994,0.539907802508
North Carolina,2002,27.2026431718,66.2643171806,18.3964757709,6.72026431718,12.2655209802,0.0371352819383,2.73649613326,0.432545226872
North Carolina,2003,24.7746319366,50.0566251416,17.3601359003,7.47845804989,11.956116214,0.0307658323896,2.88965304247,0.485786292186
North Carolina,2004,23.461722488,49.4114832536,17.7870813397,6.54066985646,10.6300654904,0.0307850119617,2.36989383612,0.429904899522
North Carolina,2005,27.1953488372,55.111627907,17.8651162791,7.92558139535,12.4336324512,0.032038827907,2.1561983907,0.517735567442
North Carolina,2006,26.7222222222,54,18.4953703704,6.53703703704,12.2851884306,0.0324012222222,2.65816839352,0.403573548611
North Carolina,2007,28.7685950413,46.9573002755,18.1170798898,6.35674931129,13.916445365,0.029454453168,2.9402462073,0.375289365014
North Carolina,2008,23.3443526171,40.7465564738,13.4517906336,5.23829201102,11.2082033719,0.0280493553719,2.07026687466,0.322851436639
North Carolina,2009,21.0485714286,34.9342857143,4.01142857143,4.97285714286,9.85195840286,0.0259214657143,0.8021515,0.293876041429
North Carolina,2010,23.9634831461,41.095505618,3.75842696629,5.43679775281,11.6892513567,0.0284046573034,0.904411535112,0.328666504213
North Carolina,2011,20.9465541491,42.0984528833,2.26441631505,5.33755274262,9.99517392264,0.0292801125176,0.570810545007,0.338969414205
North Carolina,2012,18.5211038961,39.4967532468,0.798701298701,4.37662337662,8.67151139773,0.0280142402597,0.2337694375,0.28040618263
North Carolina,2013,17.7556818182,36.7954545455,0.710227272727,4.50568181818,8.48223218466,0.0254356732955,0.253827913352,0.288644733665
North Carolina,2014,16.6668738347,37.4151646986,0.890615288999,4.24287484511,7.74452212865,0.0267983542573,0.331986990056,0.269448206961
North Carolina,2015,15.239546421,38.6909992913,0.660524450744,4.11647727273,6.9454038455,0.0268193330971,0.271415634656,0.258939897236
North Carolina,2016,17.0468085106,37.7021276596,0.523404255319,3.80425531915,7.4712138383,0.0293350382979,0.235839644681,0.247236104255
North Dakota,2000,12.2885320669822,30.016479143,0.377626304509233,2.05309102777556,4.77347423414222,0.0260094431630556,0.220629401834444,0.169383844996222
